TableS3 predicted macrophage cis-regulatory elements ,,,,,,,,,
seqnames,start,end,width,strand,score,gene,peak,zscore,pvalue
chr20,38166578,38420046,253469,*,0.143516638,TGM2,chr20-38419674-38420417,3.3306614,0.0004332
chr20,38166578,38426325,259748,*,0.07409855,TGM2,chr20-38425923-38426727,1.742574393,0.040703993
chr20,38260149,38356507,96359,*,0.061734071,BPI,chr20-38356407-38356606,7.186141839,3.33E-13
chr20,38472829,38926312,453484,*,0.077046407,FAM83D,chr20-38472064-38473593,1.867344737,0.030926731
chr20,38926312,38926533,222,*,0.107395536,FAM83D,chr20-38925886-38927179,2.63114378,0.004254901
chr20,38926312,38962521,36210,*,0.06565627,FAM83D,chr20-38961699-38963343,1.92374633,0.027193194
chr20,40683151,40689240,6090,*,0.091680803,MAFB,chr20-40682197-40684105,4.837437943,6.58E-07
chr20,40689240,40889394,200155,*,-0.053289474,MAFB,chr20-40889116-40889671,-2.0730328,0.019084614
chr20,40689240,40894443,205204,*,-0.058437343,MAFB,chr20-40894075-40894810,-2.350569435,0.009372355
chr20,40689240,41058376,369137,*,-0.090222909,MAFB,chr20-41057985-41058767,-4.130537932,1.81E-05
chr20,40916489,41340920,424432,*,0.07997865,LPIN3,chr20-40916434-40916544,5.559871404,1.35E-08
chr20,41136960,41408484,271525,*,0.052314748,PLCG1,chr20-41408280-41408688,3.488416505,0.000242945
chr20,43470652,43667019,196368,*,0.050955209,MYBL2,chr20-43470266-43471038,2.965402192,0.001511437
chr20,43490765,43558968,68204,*,0.052475211,SGK2,chr20-43490680-43490850,3.611131036,0.000152432
chr20,43558968,43725541,166574,*,0.093779824,SGK2,chr20-43725448-43725633,6.199413396,2.83E-10
chr20,43657652,43667019,9368,*,0.052648507,MYBL2,chr20-43656928-43658376,1.824840242,0.034012571
chr20,43667019,43667101,83,*,0.161615597,MYBL2,chr20-43666518-43667683,7.293490922,1.51E-13
chr20,43667019,44055108,388090,*,0.07216616,MYBL2,chr20-44055007-44055208,4.530315254,2.94E-06
chr20,43667019,44075607,408589,*,0.05983898,MYBL2,chr20-44075486-44075727,3.840921246,6.13E-05
chr20,43667101,43914864,247764,*,0.071350948,TOX2,chr20-43666518-43667683,4.104661959,2.02E-05
chr20,43749999,43914864,164866,*,0.061360703,TOX2,chr20-43749677-43750320,3.703481904,0.00010633
chr20,43914864,43915474,611,*,0.075184541,TOX2,chr20-43914483-43916465,4.667469497,1.52E-06
chr20,43914864,43964522,49659,*,0.053033255,TOX2,chr20-43964162-43964882,2.778716528,0.002728706
chr20,43914864,44072661,157798,*,0.055971871,TOX2,chr20-44072604-44072718,4.256907697,1.04E-05
chr20,44039356,44247099,207744,*,0.078480645,GDAP1L1,chr20-44039301-44039411,7.225308075,2.50E-13
chr20,44080852,44522109,441258,*,0.05199527,SERINC3,chr20-44080483-44081221,3.604493014,0.000156381
chr20,44210791,44576907,366117,*,0.052696415,OSER1,chr20-44576287-44577526,2.58255735,0.004903553
chr20,44522109,44644821,122713,*,0.051532771,SERINC3,chr20-44644686-44644955,3.699369775,0.000108068
chr20,45338323,45791932,453610,*,0.104496719,WFDC3,chr20-45338178-45338467,5.366690617,4.01E-08
chr20,45344489,45812576,468088,*,0.062995058,UBE2C,chr20-45344264-45344714,1.923385013,0.027215858
chr20,45348424,45453318,104895,*,0.070166079,SDC4,chr20-45453094-45453542,4.152175556,1.65E-05
chr20,45348424,45495678,147255,*,0.076772998,SDC4,chr20-45495316-45496039,4.436383538,4.57E-06
chr20,45348424,45790787,442364,*,0.053390922,SDC4,chr20-45790655-45790918,2.967397946,0.00150166
chr20,45361802,45812576,450775,*,0.055538811,UBE2C,chr20-45361606-45361998,2.051518734,0.020108229
chr20,45363154,45791932,428779,*,0.051422856,WFDC3,chr20-45362689-45363618,2.347330172,0.009454245
chr20,45459081,45791932,332852,*,0.060441736,WFDC3,chr20-45458933-45459229,3.771032685,8.13E-05
chr20,45495678,45890144,394467,*,-0.060523259,CTSA,chr20-45495316-45496039,-3.060127618,0.001106213
chr20,45495678,45912155,416478,*,-0.077474488,PLTP,chr20-45495316-45496039,-4.040180517,2.67E-05
chr20,45592915,45791932,199018,*,0.059798209,WFDC3,chr20-45592657-45593172,4.083110025,2.22E-05
chr20,45611226,45912155,300930,*,-0.052480084,PLTP,chr20-45611084-45611367,-2.653903315,0.003978331
chr20,45791932,46004869,212938,*,0.061518667,WFDC3,chr20-46004208-46005529,4.22698301,1.18E-05
chr20,45792322,46008908,216587,*,0.068080027,MMP9,chr20-45791492-45793152,2.792052685,0.002618741
chr20,45812542,45812576,35,*,0.150079832,UBE2C,chr20-45811845-45813238,3.561373107,0.00018446
chr20,45812576,45824229,11654,*,0.086880801,UBE2C,chr20-45823910-45824547,2.011916159,0.022114388
chr20,45812576,45857474,44899,*,0.081986511,UBE2C,chr20-45856773-45858175,1.814112665,0.034830191
chr20,45812576,45881244,68669,*,0.081361863,UBE2C,chr20-45880809-45881678,2.686181852,0.003613687
chr20,45812576,45920873,108298,*,0.066272185,UBE2C,chr20-45920489-45921257,2.052149941,0.020077546
chr20,45812576,45934789,122214,*,0.084989009,UBE2C,chr20-45933634-45935943,2.084784659,0.018544426
chr20,45812576,45971886,159311,*,0.092935077,UBE2C,chr20-45970934-45972838,1.982821014,0.023693713
chr20,45812576,45975240,162665,*,0.050515193,UBE2C,chr20-45975022-45975457,1.916339221,0.027660966
chr20,45812576,45998671,186096,*,0.093514145,UBE2C,chr20-45998237-45999105,2.675768088,0.003727911
chr20,45812576,46004869,192294,*,0.091537726,UBE2C,chr20-46004208-46005529,2.759104875,0.002897997
chr20,45812576,46060567,247992,*,0.106766319,UBE2C,chr20-46060280-46060853,3.84865972,5.94E-05
chr20,45812576,46111350,298775,*,0.067070832,UBE2C,chr20-46111013-46111686,2.178175392,0.014696491
chr20,45881227,46182457,301231,*,0.050633971,ZSWIM1,chr20-46182238-46182675,3.893738901,4.94E-05
chr20,45881244,45912155,30912,*,0.056238875,PLTP,chr20-45880809-45881678,2.423989721,0.00767552
chr20,45881244,46008908,127665,*,0.056139484,MMP9,chr20-45880809-45881678,2.11605348,0.01717013
chr20,45887635,45918588,30954,*,0.051596632,SPATA25,chr20-45918312-45918864,3.707613627,0.000104611
chr20,45887635,45985672,98038,*,0.058394441,SPATA25,chr20-45985492-45985851,5.036154297,2.37E-07
chr20,45891048,45891287,240,*,0.077559458,NEURL2,chr20-45890145-45891950,4.58795335,2.24E-06
chr20,45891048,45912155,21108,*,0.094143161,PLTP,chr20-45890145-45891950,4.978408729,3.21E-07
chr20,45891287,45892455,1169,*,0.07522003,NEURL2,chr20-45892171-45892739,3.675200606,0.000118831
chr20,45891287,45911628,20342,*,0.0611016,NEURL2,chr20-45910721-45912535,4.159563517,1.59E-05
chr20,45891287,45913373,22087,*,0.050190702,NEURL2,chr20-45913195-45913551,2.822241933,0.002384459
chr20,45891287,46132726,241440,*,0.053393348,NEURL2,chr20-46132355-46133097,2.670265839,0.003789561
chr20,45892455,45912155,19701,*,0.073237344,PLTP,chr20-45892171-45892739,3.350802441,0.000402889
chr20,45904851,45912155,7305,*,0.052533262,PLTP,chr20-45904625-45905077,3.249060856,0.000578934
chr20,45911628,45912155,528,*,0.108556542,PLTP,chr20-45910721-45912535,5.422122889,2.94E-08
chr20,45912155,45920873,8719,*,0.061930218,PLTP,chr20-45920489-45921257,2.93502621,0.001667598
chr20,45912155,46307888,395734,*,0.050398897,PLTP,chr20-46306785-46308991,2.070383621,0.019208217
chr20,45995141,46008908,13768,*,0.052621253,MMP9,chr20-45994890-45995391,1.9919879,0.023186193
chr20,46008567,46008908,342,*,0.16793436,MMP9,chr20-46008205-46008928,7.319587267,1.24E-13
chr20,46008908,46118570,109663,*,0.086931815,MMP9,chr20-46117568-46119571,3.785353103,7.67E-05
chr20,46024315,46513559,489245,*,0.055959204,ZNF334,chr20-46024134-46024495,3.230442687,0.000617993
chr20,46204944,46513559,308616,*,0.077368071,ZNF334,chr20-46204894-46204994,4.579111397,2.33E-06
chr20,46282398,46513559,231162,*,0.057728396,ZNF334,chr20-46282312-46282483,2.246120015,0.012348161
chr20,46323901,46689779,365879,*,0.051664913,TP53RK,chr20-46323775-46324026,4.383318012,5.84E-06
chr20,46335545,46513559,178015,*,0.068465695,ZNF334,chr20-46335457-46335633,3.437072213,0.000294019
chr20,46335545,46684467,348923,*,0.080691176,SLC13A3,chr20-46335457-46335633,6.47535016,4.73E-11
chr20,46364458,46715592,351135,*,0.050087342,SLC35C2,chr20-46715518-46715665,4.066507109,2.39E-05
chr20,46376267,46550574,174308,*,0.090788721,OCSTAMP,chr20-46375909-46376625,2.251318627,0.012182682
chr20,46400820,46432985,32166,*,0.051967511,ELMO2,chr20-46400304-46401336,2.552906347,0.005341411
chr20,46442189,46550574,108386,*,0.05226457,OCSTAMP,chr20-46442037-46442340,1.846548922,0.032406271
chr20,46513559,46572248,58690,*,0.056854205,ZNF334,chr20-46572116-46572379,3.172368171,0.000756006
chr20,46550574,46550654,81,*,0.062227822,OCSTAMP,chr20-46550494-46550813,1.999827874,0.022759427
chr20,46550574,46557757,7184,*,0.107350653,OCSTAMP,chr20-46557663-46557851,3.110522442,0.000933784
chr20,46550574,46558709,8136,*,0.053197222,OCSTAMP,chr20-46558422-46558995,1.924293411,0.027158908
chr20,46550574,46571140,20567,*,0.085056738,OCSTAMP,chr20-46570999-46571280,1.882855833,0.029859954
chr20,46550574,46649590,99017,*,0.15530054,OCSTAMP,chr20-46649502-46649677,5.069377202,2.00E-07
chr20,46550574,46715592,165019,*,0.080748352,OCSTAMP,chr20-46715518-46715665,2.781609074,0.002704508
chr20,46550574,46748123,197550,*,0.066940336,OCSTAMP,chr20-46747865-46748380,1.99692157,0.022916852
chr20,46550574,46835828,285255,*,0.067987876,OCSTAMP,chr20-46835778-46835878,3.133438211,0.000863856
chr20,46550574,46910269,359696,*,0.084002304,OCSTAMP,chr20-46910164-46910374,2.160873581,0.015352553
chr20,46894624,46895240,617,*,0.063098096,EYA2,chr20-46894524-46895956,3.422450489,0.000310297
chr20,46894624,46900180,5557,*,0.058610826,EYA2,chr20-46899780-46900580,3.344119714,0.000412721
chr20,47383162,47786616,403455,*,0.053650003,SULF2,chr20-47383019-47383304,2.858080509,0.002131061
chr20,47416706,47786616,369911,*,0.050444863,SULF2,chr20-47416626-47416785,2.599217318,0.00467183
chr20,47432544,47786616,354073,*,0.079814892,SULF2,chr20-47431967-47433121,4.467960193,3.95E-06
chr20,47740774,47786616,45843,*,0.052937067,SULF2,chr20-47740195-47741352,4.178525886,1.47E-05
chr20,47768466,47786616,18151,*,0.050003267,SULF2,chr20-47768023-47768909,2.703729855,0.0034283
chr20,48484699,48827883,343185,*,-0.055634154,PREX1,chr20-48484569-48484828,-2.676632863,0.003718304
chr20,48769452,48827883,58432,*,-0.052911447,PREX1,chr20-48769120-48769784,-2.111234686,0.017376072
chr20,48827883,48846926,19044,*,-0.051460994,PREX1,chr20-48846578-48847274,-2.174267386,0.01484253
chr20,48827883,48927049,99167,*,-0.06611456,PREX1,chr20-48926945-48927152,-3.562787886,0.000183469
chr20,48827883,49214821,386939,*,-0.063988404,PREX1,chr20-49214600-49215042,-2.758606922,0.002902416
chr20,48827883,49287350,459468,*,-0.058475526,PREX1,chr20-49287128-49287571,-2.148501566,0.015836966
chr20,49133250,49484297,351048,*,0.076216945,KCNB1,chr20-49133000-49133500,4.394202262,5.56E-06
chr20,49214821,49484297,269477,*,0.092693227,KCNB1,chr20-49214600-49215042,6.3268261,1.25E-10
chr20,49214821,49713878,499058,*,0.078121553,B4GALT5,chr20-49214600-49215042,2.711144505,0.00335257
chr20,49276655,49713878,437224,*,0.051336864,B4GALT5,chr20-49276517-49276792,2.125769745,0.016761218
chr20,49287350,49713878,426529,*,0.066583739,B4GALT5,chr20-49287128-49287571,2.104708651,0.017658339
chr20,49320679,49484297,163619,*,0.082191035,KCNB1,chr20-49320357-49321000,4.387575762,5.73E-06
chr20,49360648,49484297,123650,*,0.062120549,KCNB1,chr20-49360597-49360698,3.119943005,0.00090443
chr20,49397748,49484297,86550,*,0.063768992,KCNB1,chr20-49397641-49397855,2.461204751,0.006923566
chr20,49484297,49603333,119037,*,0.051319797,KCNB1,chr20-49603250-49603416,2.867327736,0.00206977
chr20,49484297,49759502,275206,*,0.103250513,KCNB1,chr20-49759407-49759597,5.491800882,1.99E-08
chr20,49484297,49832813,348517,*,0.086244927,KCNB1,chr20-49832349-49833276,5.436901333,2.71E-08
chr20,49668780,49713878,45099,*,0.055336109,B4GALT5,chr20-49668536-49669023,2.670262456,0.003789599
chr20,49713878,49724849,10972,*,0.100604128,B4GALT5,chr20-49724461-49725237,3.228492025,0.000622224
chr20,49713878,49768585,54708,*,0.054918609,B4GALT5,chr20-49768290-49768879,1.925519031,0.027082229
chr20,49713878,49772417,58540,*,0.094266844,B4GALT5,chr20-49772134-49772699,4.098529978,2.08E-05
chr20,49713878,49775497,61620,*,0.073905684,B4GALT5,chr20-49775363-49775631,3.55060684,0.000192172
chr20,49713878,49776386,62509,*,0.071169884,B4GALT5,chr20-49776002-49776769,3.19380893,0.000702045
chr20,49713878,49832813,118936,*,0.056531712,B4GALT5,chr20-49832349-49833276,2.231750999,0.012815712
chr20,49713878,49993499,279622,*,0.084933954,B4GALT5,chr20-49993265-49993733,2.917244363,0.001765695
chr20,49713878,50126856,412979,*,0.076654745,B4GALT5,chr20-50126793-50126918,3.647534319,0.000132384
chr20,49713878,50144545,430668,*,0.072252075,B4GALT5,chr20-50144342-50144747,2.85186931,0.002173148
chr20,49904829,50321342,416514,*,0.103624096,LINC01271,chr20-49904665-49904993,4.417011,5.00E-06
chr20,50078640,50321342,242703,*,0.050492226,LINC01271,chr20-50078565-50078715,3.228523286,0.000622156
chr20,50226725,50510321,283597,*,0.052624298,PTPN1,chr20-50226468-50226982,3.530505766,0.000207383
chr20,50252909,50321342,68434,*,0.052453886,LINC01271,chr20-50252647-50253170,3.252594629,0.000571783
chr20,50252909,50510321,257413,*,0.072792659,PTPN1,chr20-50252647-50253170,4.036919852,2.71E-05
chr20,50292720,50524627,231908,*,0.064135204,LINC01270,chr20-50524559-50524695,4.820293655,7.17E-07
chr20,50292720,50670915,378196,*,0.069611749,LINC01270,chr20-50670823-50671007,3.749852443,8.85E-05
chr20,50321342,50769290,447949,*,0.053638302,LINC01271,chr20-50769223-50769356,3.045431108,0.001161735
chr20,50441183,50510321,69139,*,0.064523943,PTPN1,chr20-50440515-50441850,3.515894137,0.000219138
chr20,50510321,50573356,63036,*,0.057022231,PTPN1,chr20-50572978-50573734,3.126562193,0.000884315
chr20,50510321,50725158,214838,*,0.071461549,PTPN1,chr20-50724877-50725438,4.194267533,1.37E-05
chr20,50558690,50731544,172855,*,0.056268146,PARD6B,chr20-50558510-50558869,5.197493583,1.01E-07
chr20,50731544,50855103,123560,*,0.068357123,PARD6B,chr20-50854972-50855233,4.961376921,3.50E-07
chr20,50731544,51128314,396771,*,0.051482786,PARD6B,chr20-51128135-51128492,3.61118421,0.000152401
chr20,50794894,50995653,200760,*,0.059674741,BCAS4,chr20-50995522-50995783,4.234155533,1.15E-05
chr20,50794894,51021566,226673,*,0.05627402,BCAS4,chr20-51021481-51021651,4.090536966,2.15E-05
chr20,51272799,51768634,495836,*,0.076011954,ATP9A,chr20-51272538-51273059,1.998526714,0.022829793
chr20,51341798,51768634,426837,*,0.076685985,ATP9A,chr20-51341598-51341998,2.664622764,0.003853736
chr20,51345772,51768634,422863,*,0.109860515,ATP9A,chr20-51345440-51346104,2.979640416,0.001442935
chr20,51404813,51562831,158019,*,0.070841973,NFATC2,chr20-51404622-51405004,3.947476591,3.95E-05
chr20,51462071,51768634,306564,*,0.060894087,ATP9A,chr20-51462021-51462121,2.51515078,0.005949074
chr20,51484755,51768634,283880,*,0.08507198,ATP9A,chr20-51484560-51484950,3.258765896,0.00055949
chr20,51496271,51768634,272364,*,0.113662204,ATP9A,chr20-51496176-51496366,3.301258384,0.000481261
chr20,51503856,51768634,264779,*,0.08406227,ATP9A,chr20-51503721-51503991,2.506665913,0.006093792
chr20,51525547,51562831,37285,*,0.057539133,NFATC2,chr20-51524910-51526183,2.79998147,0.002555277
chr20,51532402,51562831,30430,*,0.052444973,NFATC2,chr20-51531600-51533203,2.761003901,0.002881199
chr20,51542007,51562831,20825,*,0.075698465,NFATC2,chr20-51541024-51542990,3.855773318,5.77E-05
chr20,51562831,51750298,187468,*,-0.053020201,NFATC2,chr20-51749695-51750900,-3.456840437,0.000273274
chr20,51586135,51768634,182500,*,0.050194374,ATP9A,chr20-51586052-51586218,1.786855615,0.036980414
chr20,51629058,51862912,233855,*,0.058862502,LINC01429,chr20-51628930-51629186,5.600872956,1.07E-08
chr20,51736187,51768634,32448,*,0.068144424,ATP9A,chr20-51735975-51736398,1.710301665,0.043605052
chr20,51750298,51768634,18337,*,0.273415245,ATP9A,chr20-51749695-51750900,8.031224053,4.83E-16
chr20,51767776,51768634,859,*,0.091199149,ATP9A,chr20-51766917-51768635,3.739045994,9.24E-05
chr20,51768634,52098122,329489,*,0.056495098,ATP9A,chr20-52097978-52098266,1.654706124,0.048992062
chr20,52210645,52619410,408766,*,0.083743845,LINC01524,chr20-52619347-52619473,8.074373511,3.39E-16
chr20,53914360,54070594,156235,*,0.070738152,BCAS1,chr20-53914254-53914466,6.814048281,4.74E-12
chr20,54070594,54134696,64103,*,0.055147018,BCAS1,chr20-54134595-54134796,4.77304958,9.07E-07
chr20,54070594,54220013,149420,*,0.052333325,BCAS1,chr20-54219938-54220088,5.028701391,2.47E-07
chr20,54475597,54634142,158546,*,0.085366433,DOK5,chr20-54633951-54634333,5.531115464,1.59E-08
chr20,56392337,56392425,89,*,0.085235687,AURKA,chr20-56391591-56393258,2.604579719,0.004599351
chr20,56392337,56722281,329945,*,0.06404426,AURKA,chr20-56721819-56722743,2.457050081,0.007004158
chr20,56392371,56875254,482884,*,0.063075928,CSTF1,chr20-56875020-56875488,5.091822726,1.77E-07
chr20,56487393,56533246,45854,*,0.051069749,FAM209B,chr20-56487282-56487504,3.829025336,6.43E-05
chr20,56616896,56629302,12407,*,0.054945639,TFAP2C,chr20-56616563-56617228,3.843213802,6.07E-05
chr20,56629302,56629984,683,*,0.065534763,TFAP2C,chr20-56629068-56630899,4.775701739,8.95E-07
chr20,57235403,57266629,31227,*,0.070929812,BMP7,chr20-57235325-57235480,9.099778743,4.53E-20
chr20,57236831,57391407,154577,*,0.055869678,RBM38,chr20-57236746-57236915,3.136921467,0.000853659
chr20,57391407,57809842,418436,*,0.058530208,RBM38,chr20-57809598-57810086,3.854394276,5.80E-05
chr20,57433777,57620576,186800,*,0.063815591,ZBP1,chr20-57433685-57433868,3.940067837,4.07E-05
chr20,57620576,58014754,394179,*,0.082857096,ZBP1,chr20-58014627-58014880,7.260007907,1.94E-13
chr20,57711536,58019280,307745,*,0.051392884,PMEPA1,chr20-58019018-58019541,3.816798014,6.76E-05
chr20,58650560,59042909,392350,*,0.05499944,PRELID3B,chr20-58649585-58651534,3.857061438,5.74E-05
chr20,58839718,58897820,58103,*,0.053780813,GNAS,chr20-58897554-58898085,3.264027627,0.000549202
chr20,58839718,59007650,167933,*,0.050718719,GNAS,chr20-59006723-59008577,2.020567129,0.021662297
chr20,58889025,59123381,234357,*,0.054428322,ZNF831,chr20-58888585-58889464,6.004866777,9.57E-10
chr20,59007247,59011607,4361,*,0.050596678,CTSZ,chr20-59011314-59011899,2.039685183,0.020690846
chr20,59123381,59253755,130375,*,0.080788828,ZNF831,chr20-59253510-59253999,11.06501797,9.27E-29
chr20,59696675,59933655,236981,*,0.08595156,SYCP2,chr20-59696603-59696746,9.293201801,7.49E-21
chr20,59958427,60362175,403749,*,0.056894155,CDH26,chr20-60362081-60362269,4.476339632,3.80E-06
chr20,60055726,60055925,200,*,0.063859284,C20orf197,chr20-60054827-60056625,3.906119456,4.69E-05
chr20,60055925,60133494,77570,*,0.058862538,C20orf197,chr20-60133212-60133775,3.75084639,8.81E-05
chr20,60055925,60292298,236374,*,0.050490105,C20orf197,chr20-60292163-60292432,3.291984109,0.000497416
chr20,61219226,61252426,33201,*,0.054182231,CDH4,chr20-61219045-61219406,3.897624298,4.86E-05
chr20,61895366,62367312,471947,*,0.088638883,LAMA5,chr20-61895283-61895448,7.036799658,9.84E-13
chr20,62133033,62387116,254084,*,0.069566689,RPS21,chr20-62132514-62133552,1.988448812,0.023381037
chr20,62143440,62624334,480895,*,0.052693582,PSMA7,chr20-62623327-62625341,3.208275936,0.000667667
chr20,62367312,62448746,81435,*,0.116189669,LAMA5,chr20-62448668-62448824,8.359455602,3.15E-17
